,Title,Subheading,Paragraph,URL,text
127,How to Avoid Power Struggles With Your Child, to Avoid Power Struggles With Your Child,"About Us  Expert Review Board  Editorial Guidelines  Product Review Guidelines  Diversity Pledge  Privacy Policy  Careers  Terms of Use  Contact  Advertise  Do Not Sell My Personal Information  By clicking “Accept All Cookies”, you agree to the storing of cookies on your device to enhance site navigation, analyze site usage, and assist in our marketing efforts.",https://www.parents.com/kids/discipline/tantrum/how-to-avoid-power-struggles-with-your-child,"How to Avoid Power Struggles With Your Child 
  to Avoid Power Struggles With Your Child 
 About Us  Expert Review Board  Editorial Guidelines  Product Review Guidelines  Diversity Pledge  Privacy Policy  Careers  Terms of Use  Contact  Advertise  Do Not Sell My Personal Information  By clicking “Accept All Cookies”, you agree to the storing of cookies on your device to enhance site navigation, analyze site usage, and assist in our marketing efforts."
128,Biting  (for Parents) - Nemours KidsHealth,Why Do Toddlers Bite?,"Toddlers do the most adorable things: Give unexpected hugs, squeal with laughter, and cuddle up to you when they're tired.  But as any parent of a toddler will tell you, they also do some not-so-adorable things, like kick, scream ... or bite.  Biting is quite common in kids this age, but it can still be rather frustrating and difficult to manage at times. There are ways to get to the bottom of your toddler's biting habit. Here's how to help curb this type of behavior.",https://kidshealth.org/en/parents/stop-biting.html#catbehavio,"Biting  (for Parents) - Nemours KidsHealth 
 Why Do Toddlers Bite? 
 Toddlers do the most adorable things: Give unexpected hugs, squeal with laughter, and cuddle up to you when they're tired.  But as any parent of a toddler will tell you, they also do some not-so-adorable things, like kick, scream ... or bite.  Biting is quite common in kids this age, but it can still be rather frustrating and difficult to manage at times. There are ways to get to the bottom of your toddler's biting habit. Here's how to help curb this type of behavior."
129,Biting  (for Parents) - Nemours KidsHealth,What Can Help Kids Stop Biting?,"Biting is very common in early childhood. Babies and toddlers bite for a variety of reasons, such as teething or exploring a new toy or object with their mouth. As they begin to understand cause-and-effect, they also might bite a person to see if they can get a reaction.  Biting also can be a way for toddlers to get attention or express how they feel. Frustration, anger, and fear are strong emotions and toddlers lack the language skills to communicate how they are feeling. Instead, they may bite as a way of saying, ""Pay attention to me!"" or ""I don't like that!"" Toddlers may also learn that biting can be used as a tool for accessing a desired item.  Biting is slightly more common in boys and tends to happen most often between the first and second birthday. As language improves, biting tends to lessen.",https://kidshealth.org/en/parents/stop-biting.html#catbehavio,"Biting  (for Parents) - Nemours KidsHealth 
 What Can Help Kids Stop Biting? 
 Biting is very common in early childhood. Babies and toddlers bite for a variety of reasons, such as teething or exploring a new toy or object with their mouth. As they begin to understand cause-and-effect, they also might bite a person to see if they can get a reaction.  Biting also can be a way for toddlers to get attention or express how they feel. Frustration, anger, and fear are strong emotions and toddlers lack the language skills to communicate how they are feeling. Instead, they may bite as a way of saying, ""Pay attention to me!"" or ""I don't like that!"" Toddlers may also learn that biting can be used as a tool for accessing a desired item.  Biting is slightly more common in boys and tends to happen most often between the first and second birthday. As language improves, biting tends to lessen."
130,Biting  (for Parents) - Nemours KidsHealth,When Should I Call the Doctor?,"Parents should have a zero-tolerance rule for biting — at home, daycare, and elsewhere. If it does happen, be sure to deal with it right away.  The next time your child bites, try these steps:  Step 1: Be calm and firm. Address your child with a firm ""no biting!"" or ""biting hurts!"" Keep it simple and easy for a toddler to understand. Make it clear that biting is wrong, but avoid lengthy explanations until your child is old enough to understand. Remaining as calm as possible will help resolve the situation more quickly.  Step 2: Comfort the victim. Direct your attention to the person who has been bitten, especially if it's another child. If there is an injury, clean the area with soap and water. Get medical care if the bite is deep or bleeding.  Step 3: Comfort the biter, if need be. Often, toddlers don't realize that biting hurts. It's OK to comfort a child who feels upset about hurting someone. An older toddler might learn from being allowed to comfort or apologize to a friend after a bite. But if the biter is using the behavior to get attention, you don't want to reinforce this behavior by giving comfort and attention.  Step 4: Offer alternatives. When things have calmed down, suggest alternatives to biting, like using the words ""no,"" ""stop,"" and ""that's mine"" when wanting to communicate with others. For example, show your child how to approach a peer, put out their hand, and then say “please” to ask for an item.  Step 5: Redirect. Distraction works wonders with kids this age. If emotions and energy levels are running high or if boredom has set in, help redirect a little one's attention to a more positive activity, like dancing to music, coloring, or playing a game.  Discipline usually is not necessary, as most kids don't realize biting hurts. Never hit or bite a child who has bitten, as this teaches the child that this behavior is OK.  If you try these steps and the behavior doesn't stop, time-outs may help. Older toddlers can go to a designated time-out area — a kitchen chair or bottom stair — to calm down. As a general rule, about 1 minute per year of age is a good guide for time-outs. You might need to supervise your toddler during a time-out, but be careful to not give them any attention. Your child should be calm and quiet before leaving the time-out area.  To keep your little one on the right track:  Be consistent. Reinforce the ""No biting"" rule at all times.  Use positive reinforcement. Rather than reward negative actions with attention, make it a point to praise your child when they behave well. You can say something like, ""I like how you used your words"" or ""I like how you're playing gently"" to reinforce positive alternatives to biting.  Plan ahead. Toddlers might be more comfortable and not feel the urge to bite if they know what to expect in new or high-energy situations. If biting happens at childcare, you might consider putting your child in a calmer, smaller setting.  Find alternatives. As language skills develop, you can help your child find better ways to express difficult emotions. For example, asking kids to ""use their words"" when they're frustrated or upset can help calm them. If you need help, a doctor, counselor, or behavioral specialist can discuss ways to teach your child to manage strong emotions and express feelings in a healthy way.",https://kidshealth.org/en/parents/stop-biting.html#catbehavio,"Biting  (for Parents) - Nemours KidsHealth 
 When Should I Call the Doctor? 
 Parents should have a zero-tolerance rule for biting — at home, daycare, and elsewhere. If it does happen, be sure to deal with it right away.  The next time your child bites, try these steps:  Step 1: Be calm and firm. Address your child with a firm ""no biting!"" or ""biting hurts!"" Keep it simple and easy for a toddler to understand. Make it clear that biting is wrong, but avoid lengthy explanations until your child is old enough to understand. Remaining as calm as possible will help resolve the situation more quickly.  Step 2: Comfort the victim. Direct your attention to the person who has been bitten, especially if it's another child. If there is an injury, clean the area with soap and water. Get medical care if the bite is deep or bleeding.  Step 3: Comfort the biter, if need be. Often, toddlers don't realize that biting hurts. It's OK to comfort a child who feels upset about hurting someone. An older toddler might learn from being allowed to comfort or apologize to a friend after a bite. But if the biter is using the behavior to get attention, you don't want to reinforce this behavior by giving comfort and attention.  Step 4: Offer alternatives. When things have calmed down, suggest alternatives to biting, like using the words ""no,"" ""stop,"" and ""that's mine"" when wanting to communicate with others. For example, show your child how to approach a peer, put out their hand, and then say “please” to ask for an item.  Step 5: Redirect. Distraction works wonders with kids this age. If emotions and energy levels are running high or if boredom has set in, help redirect a little one's attention to a more positive activity, like dancing to music, coloring, or playing a game.  Discipline usually is not necessary, as most kids don't realize biting hurts. Never hit or bite a child who has bitten, as this teaches the child that this behavior is OK.  If you try these steps and the behavior doesn't stop, time-outs may help. Older toddlers can go to a designated time-out area — a kitchen chair or bottom stair — to calm down. As a general rule, about 1 minute per year of age is a good guide for time-outs. You might need to supervise your toddler during a time-out, but be careful to not give them any attention. Your child should be calm and quiet before leaving the time-out area.  To keep your little one on the right track:  Be consistent. Reinforce the ""No biting"" rule at all times.  Use positive reinforcement. Rather than reward negative actions with attention, make it a point to praise your child when they behave well. You can say something like, ""I like how you used your words"" or ""I like how you're playing gently"" to reinforce positive alternatives to biting.  Plan ahead. Toddlers might be more comfortable and not feel the urge to bite if they know what to expect in new or high-energy situations. If biting happens at childcare, you might consider putting your child in a calmer, smaller setting.  Find alternatives. As language skills develop, you can help your child find better ways to express difficult emotions. For example, asking kids to ""use their words"" when they're frustrated or upset can help calm them. If you need help, a doctor, counselor, or behavioral specialist can discuss ways to teach your child to manage strong emotions and express feelings in a healthy way."
131,Biting  (for Parents) - Nemours KidsHealth,More on this topic for:,"Biting is common in babies and toddlers, but it should stop when kids are about 3 or 4 years old. If it goes beyond this age, is excessive, seems to be getting worse rather than better, and happens with other upsetting behaviors, talk to your child's doctor. Together you can find its causes and ways to deal with it.",https://kidshealth.org/en/parents/stop-biting.html#catbehavio,"Biting  (for Parents) - Nemours KidsHealth 
 More on this topic for: 
 Biting is common in babies and toddlers, but it should stop when kids are about 3 or 4 years old. If it goes beyond this age, is excessive, seems to be getting worse rather than better, and happens with other upsetting behaviors, talk to your child's doctor. Together you can find its causes and ways to deal with it."
132,Autism Spectrum Disorder  (for Parents) - Nemours KidsHealth,What Is Autism Spectrum Disorder?,Autism spectrum disorder (ASD) is a brain disorder that starts early in life. It affects social communication and interaction and is accompanied by repeating and narrow patterns of behavior or interests.,https://kidshealth.org/en/parents/pervasive-develop-disorders.html#catlearnin,"Autism Spectrum Disorder  (for Parents) - Nemours KidsHealth 
 What Is Autism Spectrum Disorder? 
 Autism spectrum disorder (ASD) is a brain disorder that starts early in life. It affects social communication and interaction and is accompanied by repeating and narrow patterns of behavior or interests."
133,Autism Spectrum Disorder  (for Parents) - Nemours KidsHealth,What Are the Signs & Symptoms of Autism Spectrum Disorder?,"Children with ASD often have problems with:  body language and eye contact  social interactions  building and maintaining relationships  sensory input  rigid behavior  intense and unusual interests  In toddlers, parents might notice:  delayed speech  using only a few gestures (waving, clapping, pointing)  not responding when someone calls their name  avoiding eye contact  not sharing enjoyment or interests with others  unusual ways of moving the hands, fingers, or whole body  being very focused or attached to unusual objects  little to no imitating of others or pretending  unusual sensory interests  rituals such as repeating things over and over or lining up objects  Milder symptoms may not be recognized until a child is older and has problems with:  forming friendships  pretend play  knowing how to act in different social situations  unusual, intense interests in specific topics or activities  No two people with ASD have the same signs and symptoms. Many things can play a role, such as language delays, thinking and learning problems, and behavioral challenges. For this reason, autism is described as a ""spectrum.""",https://kidshealth.org/en/parents/pervasive-develop-disorders.html#catlearnin,"Autism Spectrum Disorder  (for Parents) - Nemours KidsHealth 
 What Are the Signs & Symptoms of Autism Spectrum Disorder? 
 Children with ASD often have problems with:  body language and eye contact  social interactions  building and maintaining relationships  sensory input  rigid behavior  intense and unusual interests  In toddlers, parents might notice:  delayed speech  using only a few gestures (waving, clapping, pointing)  not responding when someone calls their name  avoiding eye contact  not sharing enjoyment or interests with others  unusual ways of moving the hands, fingers, or whole body  being very focused or attached to unusual objects  little to no imitating of others or pretending  unusual sensory interests  rituals such as repeating things over and over or lining up objects  Milder symptoms may not be recognized until a child is older and has problems with:  forming friendships  pretend play  knowing how to act in different social situations  unusual, intense interests in specific topics or activities  No two people with ASD have the same signs and symptoms. Many things can play a role, such as language delays, thinking and learning problems, and behavioral challenges. For this reason, autism is described as a ""spectrum."""
134,Autism Spectrum Disorder  (for Parents) - Nemours KidsHealth,How Is Autism Spectrum Disorder Diagnosed?,"Public awareness of the signs of autism and new screening tools have made early identification of autism easier. Doctors look for signs and symptoms at every checkup, ask about concerns parents may have, and do a screening test at the 18-month and 2-year visits.  If any concerns are found, doctors will suggest a complete evaluation. This usually involves a team of experts. The team may include:  medical doctors who treat developmental disorders  psychologists  occupational therapists and speech therapists  They'll observe and evaluate the child to understand his or her language/communication, thinking, emotions, development, physical health, social skills, and self-help skills. They'll also ask the family about their concerns and the child's birth, growth, development, behavior, and family history.",https://kidshealth.org/en/parents/pervasive-develop-disorders.html#catlearnin,"Autism Spectrum Disorder  (for Parents) - Nemours KidsHealth 
 How Is Autism Spectrum Disorder Diagnosed? 
 Public awareness of the signs of autism and new screening tools have made early identification of autism easier. Doctors look for signs and symptoms at every checkup, ask about concerns parents may have, and do a screening test at the 18-month and 2-year visits.  If any concerns are found, doctors will suggest a complete evaluation. This usually involves a team of experts. The team may include:  medical doctors who treat developmental disorders  psychologists  occupational therapists and speech therapists  They'll observe and evaluate the child to understand his or her language/communication, thinking, emotions, development, physical health, social skills, and self-help skills. They'll also ask the family about their concerns and the child's birth, growth, development, behavior, and family history."
135,Autism Spectrum Disorder  (for Parents) - Nemours KidsHealth,What Causes ASD?,"The exact cause of ASD is unknown. It's likely that many different things in combination lead to changes in the way the brain develops before a baby is born. The strongest evidence supports the role of a person's genes.  Other things, such as problems during pregnancy or at birth, might play a role. Many children with ASD also have an intellectual disability.  Vaccines do not cause autism.",https://kidshealth.org/en/parents/pervasive-develop-disorders.html#catlearnin,"Autism Spectrum Disorder  (for Parents) - Nemours KidsHealth 
 What Causes ASD? 
 The exact cause of ASD is unknown. It's likely that many different things in combination lead to changes in the way the brain develops before a baby is born. The strongest evidence supports the role of a person's genes.  Other things, such as problems during pregnancy or at birth, might play a role. Many children with ASD also have an intellectual disability.  Vaccines do not cause autism."
136,Autism Spectrum Disorder  (for Parents) - Nemours KidsHealth,How Is Autism Spectrum Disorder Treated?,"The earlier treatment for kids with ASD starts, the better. Depending on a child's needs, treatment may include behavior therapy, speech therapy, occupational therapy, medicine, and extra help with learning. The goal is to help kids:  communicate better  play with others and learn social skills  lessen repetitive or bad behaviors  improve learning  be safe and take care of their bodies",https://kidshealth.org/en/parents/pervasive-develop-disorders.html#catlearnin,"Autism Spectrum Disorder  (for Parents) - Nemours KidsHealth 
 How Is Autism Spectrum Disorder Treated? 
 The earlier treatment for kids with ASD starts, the better. Depending on a child's needs, treatment may include behavior therapy, speech therapy, occupational therapy, medicine, and extra help with learning. The goal is to help kids:  communicate better  play with others and learn social skills  lessen repetitive or bad behaviors  improve learning  be safe and take care of their bodies"
137,Autism Spectrum Disorder  (for Parents) - Nemours KidsHealth,Before Age 3,"Before age 3, kids might be eligible for services through their state's early intervention program. Families work with a team of experts on an Individualized Family Service Plan (IFSP). This plan outlines goals and comes up with a treatment plan.  A team of therapists provides therapy at home or in daycare to eligible families.  Services may also be available in hospital-based clinics or in community centers. Insurance companies may reimburse for many services.",https://kidshealth.org/en/parents/pervasive-develop-disorders.html#catlearnin,"Autism Spectrum Disorder  (for Parents) - Nemours KidsHealth 
 Before Age 3 
 Before age 3, kids might be eligible for services through their state's early intervention program. Families work with a team of experts on an Individualized Family Service Plan (IFSP). This plan outlines goals and comes up with a treatment plan.  A team of therapists provides therapy at home or in daycare to eligible families.  Services may also be available in hospital-based clinics or in community centers. Insurance companies may reimburse for many services."
138,Autism Spectrum Disorder  (for Parents) - Nemours KidsHealth,After Age 3,"Kids ages 3 to 5 years old with ASD who qualify are entitled to free preschool services under the Individuals with Disabilities Education Act (IDEA). Therapy and/or extra learning help is offered through local school districts or other learning centers — either at home or in a classroom.  When kids reach kindergarten age, parents can ask to switch to an individualized education program (IEP) through the local school district. An IEP can include learning goals along with behavioral, social, and self-care goals. Special education services are available until a child's 21st birthday.  Hospitals, medical centers, and clinics that provide children's health services often have services for kids with ASD. Both public and private behavioral health clinics may have specific services for them. Freestanding autism centers in the community may offer some services that benefit kids with ASD.  Sometimes medicines are used to treat symptoms like aggression, hyperactivity and inattention, anxiety, depression, and sleep problems.  There isn't much research to show the benefits of many therapy approaches to ASD — such as diet changes; supplements; and music, art, and animal therapies. Tell your doctor and other team members about any other therapies you're using or considering so you can discuss the risks and possible benefits.",https://kidshealth.org/en/parents/pervasive-develop-disorders.html#catlearnin,"Autism Spectrum Disorder  (for Parents) - Nemours KidsHealth 
 After Age 3 
 Kids ages 3 to 5 years old with ASD who qualify are entitled to free preschool services under the Individuals with Disabilities Education Act (IDEA). Therapy and/or extra learning help is offered through local school districts or other learning centers — either at home or in a classroom.  When kids reach kindergarten age, parents can ask to switch to an individualized education program (IEP) through the local school district. An IEP can include learning goals along with behavioral, social, and self-care goals. Special education services are available until a child's 21st birthday.  Hospitals, medical centers, and clinics that provide children's health services often have services for kids with ASD. Both public and private behavioral health clinics may have specific services for them. Freestanding autism centers in the community may offer some services that benefit kids with ASD.  Sometimes medicines are used to treat symptoms like aggression, hyperactivity and inattention, anxiety, depression, and sleep problems.  There isn't much research to show the benefits of many therapy approaches to ASD — such as diet changes; supplements; and music, art, and animal therapies. Tell your doctor and other team members about any other therapies you're using or considering so you can discuss the risks and possible benefits."
139,Autism Spectrum Disorder  (for Parents) - Nemours KidsHealth,How Can I Help My Child?,"If your child is diagnosed with ASD, many resources and support services can help. Your doctor and care team can point you in the right direction.  These age-specific autism checklists also can help guide you. Click a link to learn more:  Autism Special Needs Checklist: Babies & Preschoolers (Birth to age 5)  Autism Special Needs Checklist: Big Kids (Ages 6–12)  Autism Special Needs Checklist: Teens and Young Adults (Ages 13–21)",https://kidshealth.org/en/parents/pervasive-develop-disorders.html#catlearnin,"Autism Spectrum Disorder  (for Parents) - Nemours KidsHealth 
 How Can I Help My Child? 
 If your child is diagnosed with ASD, many resources and support services can help. Your doctor and care team can point you in the right direction.  These age-specific autism checklists also can help guide you. Click a link to learn more:  Autism Special Needs Checklist: Babies & Preschoolers (Birth to age 5)  Autism Special Needs Checklist: Big Kids (Ages 6–12)  Autism Special Needs Checklist: Teens and Young Adults (Ages 13–21)"
140,Autism Spectrum Disorder  (for Parents) - Nemours KidsHealth,More on this topic for:,"Parents  Kids  Teens   About Us     Contact Us    Partners    Editorial Policy    Permissions Guidelines    Privacy Policy & Terms of Use    Notice of Nondiscrimination                     Note: All information on KidsHealth® is for educational purposes only. For specific medical advice, diagnoses, and treatment, consult your doctor.  © 1995-2023. The Nemours Foundation. Nemours Children's Health® and KidsHealth® are registered trademarks of The Nemours Foundation. All rights reserved.  Images provided by The Nemours Foundation, iStock, Getty Images, Veer, Shutterstock, and Clipart.com.",https://kidshealth.org/en/parents/pervasive-develop-disorders.html#catlearnin,"Autism Spectrum Disorder  (for Parents) - Nemours KidsHealth 
 More on this topic for: 
 Parents  Kids  Teens   About Us     Contact Us    Partners    Editorial Policy    Permissions Guidelines    Privacy Policy & Terms of Use    Notice of Nondiscrimination                     Note: All information on KidsHealth® is for educational purposes only. For specific medical advice, diagnoses, and treatment, consult your doctor.  © 1995-2023. The Nemours Foundation. Nemours Children's Health® and KidsHealth® are registered trademarks of The Nemours Foundation. All rights reserved.  Images provided by The Nemours Foundation, iStock, Getty Images, Veer, Shutterstock, and Clipart.com."
141,I Learned Not Trying to Potty Train is the Best Way to Potty Train,  The Bottom Line  ,earned Not Trying to Potty Train is the Best Way to Potty TrainH:  I Learned Not Trying to Potty Train is the Best Way to Potty Train,https://www.parents.com/toddlers-preschoolers/potty-training/i-learned-not-trying-to-potty-train-is-the-best-way-to-potty-train,"I Learned Not Trying to Potty Train is the Best Way to Potty Train 
   The Bottom Line   
 earned Not Trying to Potty Train is the Best Way to Potty TrainH:  I Learned Not Trying to Potty Train is the Best Way to Potty Train"
142,Common Time-Out Mistakes and How to Solve Them,  Where did time-out come from?  ,mon Time-Out Mistakes and How to Solve ThemH:  Common Time-Out Mistakes and How to Solve Them,https://www.parents.com/toddlers-preschoolers/discipline/time-out/common-time-out-mistakes-and-how-to-solve-them,"Common Time-Out Mistakes and How to Solve Them 
   Where did time-out come from?   
 mon Time-Out Mistakes and How to Solve ThemH:  Common Time-Out Mistakes and How to Solve Them"
143,Common Time-Out Mistakes and How to Solve Them,  Time-Out Mistakes  ,"ld this classic discipline technique actually make the situation worse? Learn what experts recommend, including a new and improved five-step technique for giving time-outs.",https://www.parents.com/toddlers-preschoolers/discipline/time-out/common-time-out-mistakes-and-how-to-solve-them,"Common Time-Out Mistakes and How to Solve Them 
   Time-Out Mistakes   
 ld this classic discipline technique actually make the situation worse? Learn what experts recommend, including a new and improved five-step technique for giving time-outs."
144,Common Time-Out Mistakes and How to Solve Them,  Alternatives to Time-Out  ,"Identify and reinforce positive opposite behaviors, such as playing gently and speaking kindly, suggests Mandi Silverman, Psy.D., a clinical psychologist in the ADHD and Behavior Disorders Center at the Child Mind Institute, in New York City. Praise or offer rewards for these behaviors, saying, ""Wow, you are playing so nicely with your toys"" or giving your child stars or stickers.  Use when-then statements. Instead of telling your child, ""We can stay at the playground for five more minutes, but only if you put your shoes back on,"" you can motivate her to cooperate by saying, ""When you put your shoes back on, then we can stay at the playground for five more minutes.""  Strike when the iron is cold. After everyone has had a chance to cool down, you can explain, ""We don't throw toys because throwing toys is dangerous.""",https://www.parents.com/toddlers-preschoolers/discipline/time-out/common-time-out-mistakes-and-how-to-solve-them,"Common Time-Out Mistakes and How to Solve Them 
   Alternatives to Time-Out   
 Identify and reinforce positive opposite behaviors, such as playing gently and speaking kindly, suggests Mandi Silverman, Psy.D., a clinical psychologist in the ADHD and Behavior Disorders Center at the Child Mind Institute, in New York City. Praise or offer rewards for these behaviors, saying, ""Wow, you are playing so nicely with your toys"" or giving your child stars or stickers.  Use when-then statements. Instead of telling your child, ""We can stay at the playground for five more minutes, but only if you put your shoes back on,"" you can motivate her to cooperate by saying, ""When you put your shoes back on, then we can stay at the playground for five more minutes.""  Strike when the iron is cold. After everyone has had a chance to cool down, you can explain, ""We don't throw toys because throwing toys is dangerous."""
145,Common Time-Out Mistakes and How to Solve Them,  The New and Improved Time-Out Technique  ,"Step 1: Give one clear warning. The best study found that a single non-repetitive warning before every time-out can reduce the number of time-outs needed by 74 percent, says Dr. Larzelere. If your child doesn't start cooperating within five seconds, proceed with the time-out.  Step 2: Announce a time-out. You might wait until your child is relatively calm, but briefly reiterate what he did wrong (""No hitting. Time-out.""), and escort him to a naughty chair. (Many experts advise against sending your child to his room because he'll have toys, books, and other fun things there.) Resist the urge to lecture him. It's okay to offer an explanation before the time-out or after it, but not during it. If you say things like, ""I've told you about this a thousand times,"" ""Now you are paying the price,"" or ""I hope you are thinking about what you did,"" you are giving your child attention rather than removing it—and any attention, even negative attention, can act as a reward rather than a consequence.  Step 3: Start the clock. Dr. Staats originally suggested keeping kids in a time-out until they stopped fussing, even if that took a half-hour. Today, many parents use the ""one minute for every year of a child's age"" rule. However, recent research done by Timothy Vollmer, Ph.D., professor of psychology at the University of Florida in Gainesville, shows that even brief time-outs of one to three minutes are effective, at least for children ages 3 to 5. Setting the clock for longer may make it harder to get your child to sit in a time-out in the future.  Step 4: Make it boring. During the time-out, do not talk to your child or make eye contact. Staying silent may require some practice, especially if your child says things like, ""You are the worst mom in the world!"" or asks questions like, ""Why are you doing this to me?"" and ""Can I have a glass of water?"" No matter what your child says or asks during the time-out, ignore it.  Step 5: When the timer goes off, call an end to the time-out. It doesn't matter if your child is still fidgety, sassy, or crying. Once the timer goes off, the time-out is over, Dr. Vollmer says. How will you know if time-outs are working? If you start following these steps, within one to three weeks you should need to employ them less and less often. Says Dr. Larzelere, ""When you call for a time-out and mean what you say, children will learn to listen.""",https://www.parents.com/toddlers-preschoolers/discipline/time-out/common-time-out-mistakes-and-how-to-solve-them,"Common Time-Out Mistakes and How to Solve Them 
   The New and Improved Time-Out Technique   
 Step 1: Give one clear warning. The best study found that a single non-repetitive warning before every time-out can reduce the number of time-outs needed by 74 percent, says Dr. Larzelere. If your child doesn't start cooperating within five seconds, proceed with the time-out.  Step 2: Announce a time-out. You might wait until your child is relatively calm, but briefly reiterate what he did wrong (""No hitting. Time-out.""), and escort him to a naughty chair. (Many experts advise against sending your child to his room because he'll have toys, books, and other fun things there.) Resist the urge to lecture him. It's okay to offer an explanation before the time-out or after it, but not during it. If you say things like, ""I've told you about this a thousand times,"" ""Now you are paying the price,"" or ""I hope you are thinking about what you did,"" you are giving your child attention rather than removing it—and any attention, even negative attention, can act as a reward rather than a consequence.  Step 3: Start the clock. Dr. Staats originally suggested keeping kids in a time-out until they stopped fussing, even if that took a half-hour. Today, many parents use the ""one minute for every year of a child's age"" rule. However, recent research done by Timothy Vollmer, Ph.D., professor of psychology at the University of Florida in Gainesville, shows that even brief time-outs of one to three minutes are effective, at least for children ages 3 to 5. Setting the clock for longer may make it harder to get your child to sit in a time-out in the future.  Step 4: Make it boring. During the time-out, do not talk to your child or make eye contact. Staying silent may require some practice, especially if your child says things like, ""You are the worst mom in the world!"" or asks questions like, ""Why are you doing this to me?"" and ""Can I have a glass of water?"" No matter what your child says or asks during the time-out, ignore it.  Step 5: When the timer goes off, call an end to the time-out. It doesn't matter if your child is still fidgety, sassy, or crying. Once the timer goes off, the time-out is over, Dr. Vollmer says. How will you know if time-outs are working? If you start following these steps, within one to three weeks you should need to employ them less and less often. Says Dr. Larzelere, ""When you call for a time-out and mean what you say, children will learn to listen."""
146,Common Time-Out Mistakes and How to Solve Them,  What If My Child Refuses to Go to Time-Out?  ,"Present a choice. He can cooperate or lose a privilege, such as screen time. If he chooses not to have a time-out, say, ""Okay, then it's no TV,"" and walk away.  Offer time off for good behavior. You might say, ""Time-out is normally three minutes, but if you go now and sit quietly, it will be two.""  Take it yourself. If your child is safe being unsupervised (or another adult is there), go to your own room. Or say, ""I will not talk to you for three minutes because you hit your brother.""  About Us  Expert Review Board  Editorial Guidelines  Product Review Guidelines  Diversity Pledge  Privacy Policy  Careers  Terms of Use  Contact  Advertise  Do Not Sell My Personal Information  By clicking “Accept All Cookies”, you agree to the storing of cookies on your device to enhance site navigation, analyze site usage, and assist in our marketing efforts.",https://www.parents.com/toddlers-preschoolers/discipline/time-out/common-time-out-mistakes-and-how-to-solve-them,"Common Time-Out Mistakes and How to Solve Them 
   What If My Child Refuses to Go to Time-Out?   
 Present a choice. He can cooperate or lose a privilege, such as screen time. If he chooses not to have a time-out, say, ""Okay, then it's no TV,"" and walk away.  Offer time off for good behavior. You might say, ""Time-out is normally three minutes, but if you go now and sit quietly, it will be two.""  Take it yourself. If your child is safe being unsupervised (or another adult is there), go to your own room. Or say, ""I will not talk to you for three minutes because you hit your brother.""  About Us  Expert Review Board  Editorial Guidelines  Product Review Guidelines  Diversity Pledge  Privacy Policy  Careers  Terms of Use  Contact  Advertise  Do Not Sell My Personal Information  By clicking “Accept All Cookies”, you agree to the storing of cookies on your device to enhance site navigation, analyze site usage, and assist in our marketing efforts."
147,Night Terrors  (for Parents) - Nemours KidsHealth,What Are Night Terrors?,"Most parents have comforted their child after the occasional nightmare. But if your child has ever had what's known as a night terror (or sleep terror), his or her fear was likely inconsolable, no matter what you tried.  A night terror is a sleep disruption that seems similar to a nightmare, but is far more dramatic. Though night terrors can be alarming for parents who witness them, they're not usually cause for concern or a sign of a deeper medical issue.",https://kidshealth.org/en/parents/terrors.html#catslee,"Night Terrors  (for Parents) - Nemours KidsHealth 
 What Are Night Terrors? 
 Most parents have comforted their child after the occasional nightmare. But if your child has ever had what's known as a night terror (or sleep terror), his or her fear was likely inconsolable, no matter what you tried.  A night terror is a sleep disruption that seems similar to a nightmare, but is far more dramatic. Though night terrors can be alarming for parents who witness them, they're not usually cause for concern or a sign of a deeper medical issue."
148,Night Terrors  (for Parents) - Nemours KidsHealth,What Are the Signs and Symptoms of Night Terrors?,"During a night terror, a child might:  suddenly sit upright in bed  shout out or scream in distress  have faster breathing and a quicker heartbeat  be sweating  thrash around  act upset and scared  After a few minutes, or sometimes longer, the child simply calms down and returns to sleep.  Unlike nightmares, which kids often remember, kids won't have any memory of a night terror the next day because they were in deep sleep when it happened — and there are no mental images to recall.",https://kidshealth.org/en/parents/terrors.html#catslee,"Night Terrors  (for Parents) - Nemours KidsHealth 
 What Are the Signs and Symptoms of Night Terrors? 
 During a night terror, a child might:  suddenly sit upright in bed  shout out or scream in distress  have faster breathing and a quicker heartbeat  be sweating  thrash around  act upset and scared  After a few minutes, or sometimes longer, the child simply calms down and returns to sleep.  Unlike nightmares, which kids often remember, kids won't have any memory of a night terror the next day because they were in deep sleep when it happened — and there are no mental images to recall."
